-2796.0 -22497.0   79.2 07:52:13.543 
-2788.0 -22454.0   79.2 07:52:13.643 
-2780.0 -22412.0   79.2 07:52:13.743 
-2772.0 -22369.0   79.3 07:52:13.843 
-2764.0 -22327.0   79.2 07:52:13.943 
-2756.0 -22284.0   79.2 07:52:14.043 
-2749.0 -22242.0   79.3 07:52:14.143 
-2741.0 -22201.0   79.2 07:52:14.243 
-2733.0 -22160.0   79.2 07:52:14.345 
-2726.0 -22121.0   79.2 07:52:14.444 
-2719.0 -22083.0   79.2 07:52:14.544 
-2712.0 -22046.0   79.2 07:52:14.644 
-2705.0 -22008.0   79.3 07:52:14.744 
-2698.0 -21969.0   79.2 07:52:14.843 
-2691.0 -21930.0   79.2 07:52:14.944 
-2683.0 -21890.0   79.2 07:52:15.044 
-2676.0 -21851.0   79.2 07:52:15.144 
-2669.0 -21812.0   79.3 07:52:15.244 
-2662.0 -21773.0   79.2 07:52:15.344 
-2654.0 -21734.0   79.2 07:52:15.444 
-2647.0 -21695.0   79.3 07:52:15.544 
-2640.0 -21656.0   79.3 07:52:15.644 
-2633.0 -21616.0   79.2 07:52:15.744 
-2626.0 -21577.0   79.2 07:52:15.844 
-2618.0 -21538.0   79.3 07:52:15.944 
-2611.0 -21499.0   79.3 07:52:16.044 
-2604.0 -21460.0   79.2 07:52:16.144 
-2597.0 -21420.0   79.2 07:52:16.244 
-2589.0 -21381.0   79.3 07:52:16.344 
-2582.0 -21342.0   79.3 07:52:16.444 
-2575.0 -21304.0   79.2 07:52:16.545 
-2568.0 -21265.0   79.3 07:52:16.644 
-2561.0 -21226.0   79.2 07:52:16.744 
-2553.0 -21186.0   79.2 07:52:16.844 
-2546.0 -21147.0   79.2 07:52:16.944 
-2539.0 -21107.0   79.2 07:52:17.045 
-2531.0 -21067.0   79.3 07:52:17.145 
-2524.0 -21028.0   79.2 07:52:17.245 
-2517.0 -20988.0   79.2 07:52:17.345 
-2509.0 -20948.0   79.2 07:52:17.445 
-2502.0 -20908.0   79.2 07:52:17.545 
-2495.0 -20869.0   79.3 07:52:17.645 
-2487.0 -20829.0   79.3 07:52:17.745 
-2480.0 -20788.0   79.3 07:52:17.845 
-2472.0 -20748.0   79.3 07:52:17.945 
-2465.0 -20706.0   79.3 07:52:18.045 
-2457.0 -20666.0   79.3 07:52:18.145 
-2450.0 -20625.0   79.3 07:52:18.245 
-2442.0 -20583.0   79.3 07:52:18.345 
-2434.0 -20541.0   79.3 07:52:18.445 
-2427.0 -20500.0   79.3 07:52:18.545 
-2419.0 -20459.0   79.3 07:52:18.645 
-2412.0 -20418.0   79.2 07:52:18.745 
-2404.0 -20376.0   79.2 07:52:18.845 
-2396.0 -20335.0   79.3 07:52:18.946 
-2389.0 -20293.0   79.2 07:52:19.045 
-2381.0 -20252.0   79.2 07:52:19.146 
-2374.0 -20211.0   79.3 07:52:19.245 
-2366.0 -20171.0   79.2 07:52:19.345 
-2359.0 -20131.0   79.2 07:52:19.445 
-2351.0 -20091.0   79.2 07:52:19.545 
-2344.0 -20051.0   79.2 07:52:19.646 
-2336.0 -20010.0   79.2 07:52:19.746 
-2329.0 -19970.0   79.2 07:52:19.846 
-2321.0 -19929.0   79.3 07:52:19.946 
-2314.0 -19888.0   79.3 07:52:20.046 
-2306.0 -19846.0   79.2 07:52:20.146 
-2298.0 -19805.0   79.2 07:52:20.246 
-2290.0 -19763.0   79.2 07:52:20.346 
-2283.0 -19721.0   79.2 07:52:20.446 
-2275.0 -19679.0   79.3 07:52:20.546 
-2267.0 -19637.0   79.3 07:52:20.646 
-2260.0 -19595.0   79.2 07:52:20.746 
-2252.0 -19553.0   79.3 07:52:20.846 
-2244.0 -19511.0   79.3 07:52:20.946 
-2236.0 -19468.0   79.3 07:52:21.046 
-2228.0 -19426.0   79.3 07:52:21.164 
-2050.0 -18457.0   79.2 07:52:23.755 
-2048.0 -18444.0   79.3 07:52:23.847 
-2045.0 -18433.0   79.3 07:52:23.947 
-2043.0 -18418.0   79.3 07:52:24.047 
-2039.0 -18400.0   79.3 07:52:24.147 
-2036.0 -18379.0   79.2 07:52:24.247 
-2031.0 -18355.0   79.2 07:52:24.348 
-2026.0 -18329.0   79.2 07:52:24.448 
-2021.0 -18299.0   79.2 07:52:24.548 
-2015.0 -18267.0   79.3 07:52:24.647 
-2008.0 -18232.0   79.2 07:52:24.748 
-2001.0 -18193.0   79.2 07:52:24.848 
-1994.0 -18152.0   79.3 07:52:24.948 
-1986.0 -18108.0   79.3 07:52:25.048 
-1977.0 -18062.0   79.3 07:52:25.148 
-1968.0 -18015.0   79.3 07:52:25.248 
-1960.0 -17970.0   79.3 07:52:25.348 
-1952.0 -17924.0   79.2 07:52:25.448 
-1943.0 -17878.0   79.3 07:52:25.548 
-1935.0 -17832.0   79.3 07:52:25.648 
-1927.0 -17789.0   79.3 07:52:25.748 
-1919.0 -17747.0   79.3 07:52:25.848 
-1911.0 -17705.0   79.3 07:52:25.948 
-1904.0 -17663.0   79.3 07:52:26.048 
-1896.0 -17620.0   79.3 07:52:26.148 
-1888.0 -17577.0   79.3 07:52:26.248 
-1880.0 -17534.0   79.3 07:52:26.348 
-1872.0 -17490.0   79.3 07:52:26.448 
-1864.0 -17446.0   79.4 07:52:26.548 
-1856.0 -17403.0   79.3 07:52:26.648 
-1848.0 -17359.0   79.3 07:52:26.748 
-1840.0 -17315.0   79.3 07:52:26.849 
-1832.0 -17271.0   79.3 07:52:26.948 
-1823.0 -17226.0   79.4 07:52:27.049 
-1815.0 -17183.0   79.3 07:52:27.149 
-1807.0 -17139.0   79.3 07:52:27.249 
-1799.0 -17095.0   79.3 07:52:27.349 
-1791.0 -17051.0   79.3 07:52:27.449 
-1783.0 -17007.0   79.3 07:52:27.549 
-1775.0 -16963.0   79.3 07:52:27.649 
-1767.0 -16919.0   79.3 07:52:27.749 
-1759.0 -16875.0   79.2 07:52:27.849 
-1751.0 -16831.0   79.3 07:52:27.949 
-1743.0 -16787.0   79.3 07:52:28.049 
-1735.0 -16744.0   79.3 07:52:28.149 
-1726.0 -16700.0   79.3 07:52:28.249 
-1718.0 -16655.0   79.3 07:52:28.349 
-1710.0 -16611.0   79.3 07:52:28.449 
-1702.0 -16566.0   79.3 07:52:28.549 
-1694.0 -16521.0   79.3 07:52:28.649 
-1685.0 -16474.0   79.3 07:52:28.749 
-1676.0 -16428.0   79.3 07:52:28.849 
-1668.0 -16380.0   79.3 07:52:28.949 
-1659.0 -16331.0   79.3 07:52:29.050 
-1650.0 -16283.0   79.3 07:52:29.149 
-1641.0 -16234.0   79.3 07:52:29.249 
-1632.0 -16185.0   79.2 07:52:29.349 
-1623.0 -16136.0   79.3 07:52:29.450 
-1614.0 -16089.0   79.3 07:52:29.550 
-1605.0 -16043.0   79.2 07:52:29.650 
-1597.0 -15997.0   79.3 07:52:29.750 
-1588.0 -15951.0   79.3 07:52:29.850 
-1580.0 -15904.0   79.2 07:52:29.950 
-1571.0 -15858.0   79.3 07:52:30.050 
-1563.0 -15812.0   79.3 07:52:30.150 
-1554.0 -15766.0   79.3 07:52:30.250 
-1546.0 -15720.0   79.3 07:52:30.350 
-1538.0 -15677.0   79.3 07:52:30.450 
-1530.0 -15633.0   79.3 07:52:30.550 
-1522.0 -15589.0   79.3 07:52:30.650 
-1514.0 -15545.0   79.3 07:52:30.750 
-1505.0 -15499.0   79.3 07:52:30.850 
-1497.0 -15454.0   79.2 07:52:30.950 
-1488.0 -15408.0   79.3 07:52:31.050 
-1480.0 -15362.0   79.3 07:52:31.150 
-1472.0 -15317.0   79.3 07:52:31.250 
-1463.0 -15271.0   79.3 07:52:31.350 
-1455.0 -15225.0   79.3 07:52:31.450 
-1446.0 -15178.0   79.2 07:52:31.551 
-1438.0 -15132.0   79.3 07:52:31.651 
-1429.0 -15086.0   79.3 07:52:31.751 
-1420.0 -15039.0   79.3 07:52:31.850 
-1412.0 -14991.0   79.3 07:52:31.950 
-1403.0 -14944.0   79.3 07:52:32.050 
-1394.0 -14897.0   79.2 07:52:32.151 
-1386.0 -14850.0   79.3 07:52:32.251 
-1377.0 -14803.0   79.2 07:52:32.351 
-1368.0 -14755.0   79.2 07:52:32.451 
-1359.0 -14708.0   79.3 07:52:32.551 
-1351.0 -14661.0   79.3 07:52:32.651 
-1342.0 -14613.0   79.2 07:52:32.751 
-1333.0 -14566.0   79.3 07:52:32.851 
-1324.0 -14518.0   79.3 07:52:32.951 
-1316.0 -14470.0   79.2 07:52:33.051 
-1307.0 -14422.0   79.3 07:52:33.151 
-1298.0 -14374.0   79.3 07:52:33.251 
-1289.0 -14327.0   79.2 07:52:33.351 
-1281.0 -14282.0   79.3 07:52:33.451 
-1273.0 -14237.0   79.3 07:52:33.551 
-1264.0 -14191.0   79.2 07:52:33.651 
-1255.0 -14145.0   79.2 07:52:33.751 
-1247.0 -14099.0   79.3 07:52:33.851 
-1239.0 -14054.0   79.2 07:52:33.951 
-1230.0 -14008.0   79.2 07:52:34.051 
-1222.0 -13962.0   79.3 07:52:34.152 
-1213.0 -13916.0   79.2 07:52:34.252 
-1205.0 -13869.0   79.2 07:52:34.352 
-1196.0 -13822.0   79.3 07:52:34.452 
-1187.0 -13775.0   79.2 07:52:34.552 
-1178.0 -13727.0   79.3 07:52:34.652 
-1169.0 -13679.0   79.3 07:52:34.752 
-1161.0 -13631.0   79.3 07:52:34.852 
-1152.0 -13584.0   79.3 07:52:34.952 
-1143.0 -13537.0   79.3 07:52:35.052 
-1135.0 -13490.0   79.3 07:52:35.152 
-1126.0 -13442.0   79.3 07:52:35.252 
-1117.0 -13396.0   79.3 07:52:35.352 
-1109.0 -13348.0   79.2 07:52:35.452 
-1100.0 -13301.0   79.2 07:52:35.552 
-1091.0 -13254.0   79.3 07:52:35.652 
-1082.0 -13207.0   79.3 07:52:35.752 
-1074.0 -13160.0   79.3 07:52:35.852 
-1065.0 -13112.0   79.3 07:52:35.952 
-1056.0 -13065.0   79.2 07:52:36.052 
-1048.0 -13018.0   79.2 07:52:36.153 
-1039.0 -12971.0   79.3 07:52:36.252 
-1031.0 -12925.0   79.3 07:52:36.352 
-1022.0 -12880.0   79.3 07:52:36.452 
-1014.0 -12834.0   79.3 07:52:36.552 
-1005.0 -12788.0   79.3 07:52:36.653 
-997.0 -12741.0   79.2 07:52:36.753 
-988.0 -12696.0   79.3 07:52:36.853 
-980.0 -12650.0   79.3 07:52:36.953 
-971.0 -12604.0   79.2 07:52:37.053 
-963.0 -12558.0   79.3 07:52:37.153 
-954.0 -12511.0   79.3 07:52:37.253 
-946.0 -12466.0   79.2 07:52:37.353 
-937.0 -12419.0   79.2 07:52:37.453 
-929.0 -12373.0   79.3 07:52:37.553 
-920.0 -12327.0   79.3 07:52:37.653 
-912.0 -12280.0   79.2 07:52:37.753 
-903.0 -12233.0   79.2 07:52:37.853 
-895.0 -12188.0   79.3 07:52:37.953 
-886.0 -12142.0   79.3 07:52:38.053 
-878.0 -12097.0   79.3 07:52:38.153 
-869.0 -12051.0   79.2 07:52:38.253 
-861.0 -12004.0   79.2 07:52:38.353 
-852.0 -11958.0   79.3 07:52:38.453 
-844.0 -11913.0   79.2 07:52:38.553 
-835.0 -11867.0   79.2 07:52:38.653 
-827.0 -11822.0   79.3 07:52:38.753 
-818.0 -11776.0   79.2 07:52:38.854 
-810.0 -11731.0   79.3 07:52:38.953 
-802.0 -11686.0   79.3 07:52:39.053 
-794.0 -11642.0   79.2 07:52:39.153 
-786.0 -11599.0   79.2 07:52:39.253 
-778.0 -11555.0   79.2 07:52:39.354 
-770.0 -11513.0   79.2 07:52:39.454 
-762.0 -11470.0   79.2 07:52:39.554 
-754.0 -11427.0   79.3 07:52:39.654 
-746.0 -11384.0   79.2 07:52:39.754 
-738.0 -11341.0   79.2 07:52:39.854 
-730.0 -11298.0   79.2 07:52:39.954 
-722.0 -11256.0   79.2 07:52:40.054 
-714.0 -11213.0   79.2 07:52:40.154 
-706.0 -11171.0   79.2 07:52:40.254 
-698.0 -11128.0   79.2 07:52:40.354 
-690.0 -11085.0   79.2 07:52:40.454 
-682.0 -11042.0   79.2 07:52:40.554 
-675.0 -11000.0   79.2 07:52:40.654 
-666.0 -10956.0   79.2 07:52:40.754 
-658.0 -10913.0   79.2 07:52:40.854 
-650.0 -10869.0   79.2 07:52:40.954 
-642.0 -10826.0   79.2 07:52:41.054 
-634.0 -10782.0   79.3 07:52:41.154 
-626.0 -10739.0   79.2 07:52:41.254 
-618.0 -10695.0   79.3 07:52:41.354 
-610.0 -10652.0   79.2 07:52:41.455 
-602.0 -10608.0   79.2 07:52:41.555 
-594.0 -10565.0   79.2 07:52:41.654 
-586.0 -10521.0   79.2 07:52:41.754 
-578.0 -10478.0   79.2 07:52:41.855 
-570.0 -10434.0   79.2 07:52:41.955 
-562.0 -10390.0   79.2 07:52:42.055 
-553.0 -10346.0   79.2 07:52:42.155 
-545.0 -10301.0   79.2 07:52:42.255 
-537.0 -10257.0   79.2 07:52:42.355 
-529.0 -10211.0   79.2 07:52:42.455 
-520.0 -10166.0   79.2 07:52:42.555 
-512.0 -10121.0   79.2 07:52:42.655 
-504.0 -10076.0   79.2 07:52:42.755 
-495.0 -10031.0   79.2 07:52:42.855 
-487.0 -9986.0   79.2 07:52:42.955 
-478.0 -9941.0   79.2 07:52:43.055 
-470.0 -9896.0   79.2 07:52:43.155 
-462.0 -9851.0   79.3 07:52:43.255 
-453.0 -9806.0   79.2 07:52:43.355 
-445.0 -9761.0   79.2 07:52:43.455 
-437.0 -9716.0   79.2 07:52:43.555 
-428.0 -9670.0   79.2 07:52:43.655 
-420.0 -9625.0   79.2 07:52:43.755 
-411.0 -9579.0   79.2 07:52:43.855 
-403.0 -9534.0   79.2 07:52:43.956 
-395.0 -9489.0   79.3 07:52:44.056 
-386.0 -9443.0   79.2 07:52:44.156 
-378.0 -9397.0   79.2 07:52:44.255 
-369.0 -9352.0   79.2 07:52:44.355 
-361.0 -9306.0   79.3 07:52:44.456 
-353.0 -9261.0   79.2 07:52:44.556 
-344.0 -9215.0   79.2 07:52:44.656 
-336.0 -9169.0   79.2 07:52:44.756 
-327.0 -9124.0   79.2 07:52:44.856 
-319.0 -9078.0   79.2 07:52:44.956 
-310.0 -9032.0   79.3 07:52:45.056 
-302.0 -8987.0   79.3 07:52:45.156 
-293.0 -8941.0   79.3 07:52:45.256 
-285.0 -8896.0   79.3 07:52:45.356 
-277.0 -8851.0   79.3 07:52:45.456 
-269.0 -8806.0   79.3 07:52:45.556 
-260.0 -8761.0   79.3 07:52:45.656 
-252.0 -8716.0   79.3 07:52:45.756 
-244.0 -8671.0   79.3 07:52:45.856 
-235.0 -8626.0   79.3 07:52:45.957 
-227.0 -8581.0   79.3 07:52:46.056 
-219.0 -8536.0   79.3 07:52:46.156 
-210.0 -8490.0   79.2 07:52:46.256 
-202.0 -8446.0   79.2 07:52:46.357 
-194.0 -8401.0   79.2 07:52:46.457 
-185.0 -8355.0   79.2 07:52:46.557 
-177.0 -8310.0   79.2 07:52:46.657 
-169.0 -8266.0   79.2 07:52:46.757 
-161.0 -8221.0   79.2 07:52:46.857 
-153.0 -8178.0   79.2 07:52:46.957 
-145.0 -8135.0   79.2 07:52:47.057 
-137.0 -8093.0   79.2 07:52:47.157 
-129.0 -8050.0   79.2 07:52:47.257 
-121.0 -8006.0   79.2 07:52:47.357 
-113.0 -7962.0   79.2 07:52:47.457 
-105.0 -7920.0   79.2 07:52:47.557 
 -97.0 -7878.0   79.2 07:52:47.657 
 -89.0 -7835.0   79.3 07:52:47.757 
 -81.0 -7792.0   79.2 07:52:47.857 
 -73.0 -7750.0   79.2 07:52:47.957 
 -65.0 -7707.0   79.2 07:52:48.057 
 -57.0 -7664.0   79.2 07:52:48.157 
 -49.0 -7621.0   79.2 07:52:48.257 
 -41.0 -7578.0   79.3 07:52:48.357 
 -33.0 -7535.0   79.3 07:52:48.457 
 -26.0 -7495.0   79.3 07:52:48.558 
 -19.0 -7456.0   79.3 07:52:48.657 
 -11.0 -7416.0   79.3 07:52:48.757 
  -4.0 -7375.0   79.3 07:52:48.857 
   4.0 -7334.0   79.3 07:52:48.958 
  11.0 -7293.0   79.3 07:52:49.058 
  19.0 -7252.0   79.3 07:52:49.158 
  26.0 -7210.0   79.3 07:52:49.258 
  34.0 -7169.0   79.3 07:52:49.358 
  42.0 -7128.0   79.3 07:52:49.458 
  49.0 -7086.0   79.3 07:52:49.558 
  57.0 -7043.0   79.3 07:52:49.658 
  65.0 -7001.0   79.3 07:52:49.758 
  72.0 -6960.0   79.3 07:52:49.858 
  80.0 -6917.0   79.3 07:52:49.958 
  88.0 -6874.0   79.3 07:52:50.058 
  96.0 -6831.0   79.3 07:52:50.158 
 104.0 -6788.0   79.3 07:52:50.258 
 112.0 -6745.0   79.3 07:52:50.358 
 120.0 -6702.0   79.3 07:52:50.458 
 128.0 -6658.0   79.3 07:52:50.558 
 136.0 -6615.0   79.3 07:52:50.658 
 144.0 -6571.0   79.3 07:52:50.758 
 152.0 -6528.0   79.3 07:52:50.858 
 160.0 -6485.0   79.3 07:52:50.958 
 168.0 -6442.0   79.3 07:52:51.059 
 176.0 -6398.0   79.3 07:52:51.158 
 184.0 -6354.0   79.2 07:52:51.258 
 192.0 -6311.0   79.2 07:52:51.359 
 200.0 -6268.0   79.2 07:52:51.459 
 208.0 -6224.0   79.2 07:52:51.559 
 216.0 -6181.0   79.2 07:52:51.659 
 224.0 -6138.0   79.2 07:52:51.759 
 232.0 -6095.0   79.2 07:52:51.859 
 240.0 -6052.0   79.2 07:52:51.959 
 248.0 -6009.0   79.2 07:52:52.059 
 256.0 -5966.0   79.2 07:52:52.159 
 264.0 -5923.0   79.3 07:52:52.259 
 272.0 -5881.0   79.3 07:52:52.359 
 280.0 -5837.0   79.3 07:52:52.459 
 288.0 -5794.0   79.3 07:52:52.559 
 296.0 -5751.0   79.3 07:52:52.659 
 303.0 -5708.0   79.3 07:52:52.759 
 311.0 -5665.0   79.3 07:52:52.859 
 319.0 -5622.0   79.3 07:52:52.959 
 327.0 -5579.0   79.3 07:52:53.059 
 335.0 -5536.0   79.3 07:52:53.159 
 343.0 -5493.0   79.2 07:52:53.259 
 351.0 -5450.0   79.3 07:52:53.359 
 359.0 -5408.0   79.2 07:52:53.459 
 367.0 -5365.0   79.2 07:52:53.559 
 375.0 -5322.0   79.2 07:52:53.660 
 383.0 -5280.0   79.2 07:52:53.760 
 391.0 -5236.0   79.2 07:52:53.859 
 399.0 -5193.0   79.2 07:52:53.960 
 407.0 -5149.0   79.2 07:52:54.060 
 415.0 -5106.0   79.2 07:52:54.160 
 423.0 -5063.0   79.2 07:52:54.260 
 431.0 -5019.0   79.3 07:52:54.360 
 439.0 -4975.0   79.3 07:52:54.460 
 447.0 -4932.0   79.2 07:52:54.560 
 455.0 -4888.0   79.3 07:52:54.660 
 463.0 -4843.0   79.2 07:52:54.760 
 472.0 -4798.0   79.2 07:52:54.860 
 480.0 -4753.0   79.2 07:52:54.960 
 488.0 -4709.0   79.2 07:52:55.060 
 496.0 -4665.0   79.2 07:52:55.160 
 505.0 -4620.0   79.2 07:52:55.260 
 513.0 -4573.0   79.2 07:52:55.360 
 522.0 -4525.0   79.3 07:52:55.460 
 531.0 -4477.0   79.2 07:52:55.560 
 540.0 -4429.0   79.3 07:52:55.660 
 549.0 -4381.0   79.3 07:52:55.760 
 558.0 -4332.0   79.3 07:52:55.860 
 567.0 -4284.0   79.3 07:52:55.961 
 576.0 -4236.0   79.2 07:52:56.061 
 585.0 -4187.0   79.2 07:52:56.161 
 593.0 -4139.0   79.3 07:52:56.261 
 602.0 -4091.0   79.2 07:52:56.361 
 611.0 -4043.0   79.2 07:52:56.460 
 620.0 -3996.0   79.3 07:52:56.561 
 629.0 -3949.0   79.3 07:52:56.661 
 637.0 -3903.0   79.3 07:52:56.761 
 646.0 -3856.0   79.3 07:52:56.861 
 654.0 -3809.0   79.3 07:52:56.961 
 663.0 -3763.0   79.3 07:52:57.061 
 672.0 -3715.0   79.3 07:52:57.161 
 681.0 -3667.0   79.2 07:52:57.261 
 689.0 -3619.0   79.3 07:52:57.361 
 698.0 -3572.0   79.3 07:52:57.461 
 707.0 -3524.0   79.3 07:52:57.561 
 716.0 -3477.0   79.2 07:52:57.661 
 725.0 -3428.0   79.3 07:52:57.761 
 734.0 -3379.0   79.3 07:52:57.861 
 742.0 -3331.0   79.2 07:52:57.961 
 751.0 -3284.0   79.3 07:52:58.061 
 760.0 -3238.0   79.2 07:52:58.161 
 768.0 -3192.0   79.2 07:52:58.261 
 777.0 -3145.0   79.3 07:52:58.361 
 786.0 -3097.0   79.3 07:52:58.461 
 795.0 -3048.0   79.2 07:52:58.562 
 804.0 -2999.0   79.3 07:52:58.662 
 813.0 -2949.0   79.3 07:52:58.762 
 822.0 -2900.0   79.3 07:52:58.862 
 831.0 -2850.0   79.3 07:52:58.962 
 840.0 -2801.0   79.3 07:52:59.062 
 849.0 -2752.0   79.3 07:52:59.162 
 859.0 -2702.0   79.3 07:52:59.262 
 868.0 -2651.0   79.3 07:52:59.362 
 877.0 -2601.0   79.3 07:52:59.462 
 886.0 -2551.0   79.3 07:52:59.562 
 896.0 -2500.0   79.2 07:52:59.662 
 905.0 -2449.0   79.2 07:52:59.762 
 914.0 -2399.0   79.2 07:52:59.862 
 924.0 -2349.0   79.2 07:52:59.962 
 933.0 -2298.0   79.2 07:53:00.062 
 942.0 -2247.0   79.2 07:53:00.162 
 952.0 -2197.0   79.2 07:53:00.262 
 961.0 -2147.0   79.3 07:53:00.362 
 970.0 -2095.0   79.3 07:53:00.462 
 980.0 -2044.0   79.2 07:53:00.562 
 989.0 -1993.0   79.2 07:53:00.662 
 999.0 -1942.0   79.2 07:53:00.762 
1009.0 -1890.0   79.2 07:53:00.862 
1018.0 -1838.0   79.2 07:53:00.962 
1028.0 -1787.0   79.2 07:53:01.063 
1037.0 -1735.0   79.2 07:53:01.163 
1047.0 -1683.0   79.3 07:53:01.263 
1056.0 -1631.0   79.2 07:53:01.363 
1066.0 -1579.0   79.3 07:53:01.463 
1076.0 -1527.0   79.3 07:53:01.563 
1085.0 -1475.0   79.3 07:53:01.663 
1095.0 -1423.0   79.3 07:53:01.763 
1105.0 -1369.0   79.3 07:53:01.863 
1115.0 -1316.0   79.2 07:53:01.963 
1124.0 -1263.0   79.3 07:53:02.063 
1134.0 -1210.0   79.3 07:53:02.163 
1144.0 -1156.0   79.3 07:53:02.263 
1154.0 -1104.0   79.3 07:53:02.363 
1163.0 -1052.0   79.2 07:53:02.463 
1173.0 -1001.0   79.3 07:53:02.563 
1182.0 -948.0   79.3 07:53:02.663 
1192.0 -896.0   79.3 07:53:02.763 
1202.0 -845.0   79.3 07:53:02.863 
1211.0 -793.0   79.2 07:53:02.963 
1221.0 -742.0   79.2 07:53:03.063 
1230.0 -690.0   79.2 07:53:03.163 
1240.0 -638.0   79.2 07:53:03.264 
1249.0 -587.0   79.2 07:53:03.363 
1259.0 -536.0   79.3 07:53:03.463 
1268.0 -484.0   79.3 07:53:03.563 
1278.0 -432.0   79.3 07:53:03.664 
1287.0 -383.0   79.3 07:53:03.764 
1296.0 -335.0   79.3 07:53:03.864 
1304.0 -288.0   79.3 07:53:03.964 
1313.0 -239.0   79.3 07:53:04.064 
1322.0 -190.0   79.3 07:53:04.164 
1332.0 -141.0   79.3 07:53:04.264 
1340.0  -92.0   79.3 07:53:04.364 
1349.0  -44.0   79.3 07:53:04.464 
1358.0    5.0   79.3 07:53:04.564 
1367.0   54.0   79.3 07:53:04.664 
1376.0  103.0   79.3 07:53:04.764 
1385.0  152.0   79.2 07:53:04.864 
1394.0  201.0   79.2 07:53:04.964 
1404.0  251.0   79.3 07:53:05.064 
1413.0  301.0   79.3 07:53:05.164 
1422.0  351.0   79.3 07:53:05.264 
1431.0  401.0   79.3 07:53:05.364 
1440.0  451.0   79.3 07:53:05.464 
1450.0  501.0   79.3 07:53:05.564 
1459.0  551.0   79.2 07:53:05.664 
1468.0  602.0   79.2 07:53:05.765 
1478.0  653.0   79.2 07:53:05.864 
1487.0  704.0   79.2 07:53:05.964 
1496.0  753.0   79.2 07:53:06.065 
1506.0  803.0   79.2 07:53:06.165 
1515.0  854.0   79.2 07:53:06.265 
1524.0  905.0   79.3 07:53:06.365 
1534.0  954.0   79.3 07:53:06.465 
1543.0 1005.0   79.3 07:53:06.565 
1552.0 1056.0   79.3 07:53:06.665 
1562.0 1107.0   79.3 07:53:06.765 
1571.0 1156.0   79.3 07:53:06.865 
1580.0 1207.0   79.3 07:53:06.965 
1590.0 1258.0   79.3 07:53:07.065 
1599.0 1308.0   79.3 07:53:07.165 
1608.0 1358.0   79.3 07:53:07.265 
1617.0 1409.0   79.3 07:53:07.365 
1627.0 1460.0   79.3 07:53:07.465 
1636.0 1510.0   79.3 07:53:07.565 
1645.0 1560.0   79.3 07:53:07.665 
1655.0 1611.0   79.3 07:53:07.765 
1664.0 1662.0   79.2 07:53:07.865 
1674.0 1714.0   79.3 07:53:07.965 
1683.0 1765.0   79.3 07:53:08.065 
1692.0 1816.0   79.3 07:53:08.165 
1702.0 1868.0   79.3 07:53:08.266 
1711.0 1920.0   79.3 07:53:08.366 
1721.0 1969.0   79.3 07:53:08.465 
1730.0 2019.0   79.3 07:53:08.565 
1739.0 2071.0   79.3 07:53:08.666 
1749.0 2122.0   79.4 07:53:08.766 
1758.0 2171.0   79.3 07:53:08.866 
1767.0 2221.0   79.3 07:53:08.966 
1776.0 2272.0   79.3 07:53:09.066 
1786.0 2323.0   79.3 07:53:09.166 
1795.0 2374.0   79.4 07:53:09.266 
1804.0 2424.0   79.3 07:53:09.366 
1813.0 2474.0   79.3 07:53:09.466 
1823.0 2524.0   79.3 07:53:09.566 
1832.0 2575.0   79.3 07:53:09.666 
1841.0 2626.0   79.3 07:53:09.766 
1851.0 2676.0   79.3 07:53:09.866 
1860.0 2725.0   79.2 07:53:09.966 
1868.0 2773.0   79.2 07:53:10.066 
1877.0 2819.0   79.3 07:53:10.166 
1885.0 2866.0   79.3 07:53:10.266 
1894.0 2912.0   79.2 07:53:10.366 
1902.0 2957.0   79.2 07:53:10.466 
1911.0 3002.0   79.2 07:53:10.566 
1918.0 3044.0   79.2 07:53:10.666 
1927.0 3088.0   79.2 07:53:10.767 
1935.0 3133.0   79.2 07:53:10.867 
1943.0 3175.0   79.2 07:53:10.967 
1951.0 3217.0   79.2 07:53:11.066 
1959.0 3261.0   79.2 07:53:11.167 
1967.0 3305.0   79.3 07:53:11.267 
1975.0 3351.0   79.3 07:53:11.367 
1983.0 3394.0   79.3 07:53:11.467 
1991.0 3436.0   79.3 07:53:11.567 
1999.0 3480.0   79.3 07:53:11.667 
2007.0 3524.0   79.3 07:53:11.767 
2015.0 3567.0   79.3 07:53:11.867 
2023.0 3611.0   79.3 07:53:11.967 
2032.0 3656.0   79.3 07:53:12.067 
2040.0 3701.0   79.2 07:53:12.167 
2048.0 3745.0   79.3 07:53:12.267 
2056.0 3791.0   79.3 07:53:12.367 
2065.0 3838.0   79.3 07:53:12.467 
2073.0 3883.0   79.3 07:53:12.567 
2081.0 3927.0   79.3 07:53:12.667 
2090.0 3972.0   79.3 07:53:12.767 
2098.0 4017.0   79.2 07:53:12.867 
2107.0 4063.0   79.2 07:53:12.967 
2115.0 4108.0   79.3 07:53:13.067 
2123.0 4154.0   79.3 07:53:13.168 
2132.0 4200.0   79.3 07:53:13.268 
2140.0 4245.0   79.3 07:53:13.368 
2149.0 4291.0   79.3 07:53:13.468 
2157.0 4338.0   79.2 07:53:13.568 
2166.0 4384.0   79.2 07:53:13.668 
2174.0 4429.0   79.2 07:53:13.768 
2182.0 4474.0   79.2 07:53:13.868 
